campaign_id,customer_id,campaign_name,channel,device_type,send_date,opened,clicked,converted,revenue
CMP780 ,CUSAT7711,Black Friday,Email,Desktop,2/15/2024,No,No,No,$0.00 
CMP986 ,CUSAT3713,New Product Launch,Email,Mobile,5/22/2024,No,No,No,$0.00 
CMP733 ,CUSAT9877,New Product Launch,Email,Mobile,2/13/2024,No,No,No,$0.00 
CMP644 ,CUSAT3944,Summer Sale,Email,Tablet,1/10/2024,No,No,No,$0.00 
CMP721 ,CUSAT6249,Black Friday,Email,Desktop,2/13/2024,Yes,No,No,$0.00 
CMP640 ,CUSAT6199,Black Friday,Email,Mobile,7/31/2024,Yes,No,No,$0.00 
CMP361 ,CUSAT2468,Summer Sale,Email,Desktop,5/26/2024,Yes,Yes,Yes,"$1,012.80 "
CMP159 ,CUSAT5882,Black Friday,Email,Desktop,4/2/2024,No,No,No,$0.00 
CMP223 ,CUSAT1849,Holiday Promo,Email,Tablet,7/11/2024,No,No,No,$0.00 
CMP375 ,CUSAT1993,Holiday Promo,Email,Mobile,7/16/2024,Yes,No,No,$0.00 
CMP119 ,CUSAT5409,Black Friday,Email,Mobile,7/27/2024,No,No,No,$0.00 
CMP966 ,CUSAT9199,Holiday Promo,Email,Desktop,7/27/2024,No,No,No,$0.00 
CMP668 ,CUSAT8401,Summer Sale,Email,Tablet,8/4/2024,No,No,No,$0.00 
CMP593 ,CUSAT5477,New Product Launch,Email,Tablet,1/1/2024,Yes,No,No,$0.00 
CMP265 ,CUSAT9750,New Product Launch,Email,Desktop,9/18/2024,No,No,No,$0.00 
CMP999 ,CUSAT8077,Holiday Promo,Email,Tablet,10/11/2024,Yes,No,No,$0.00 
CMP429 ,CUSAT6597,Holiday Promo,Email,Mobile,5/5/2024,Yes,No,No,$0.00 
CMP109 ,CUSAT3843,Black Friday,Email,Tablet,11/7/2024,Yes,Yes,Yes,"$1,181.40 "
CMP952 ,CUSAT8293,New Product Launch,Email,Desktop,10/2/2024,Yes,Yes,No,$0.00 
CMP931 ,CUSAT1138,Summer Sale,Email,Desktop,3/31/2024,No,No,No,$0.00 
CMP796 ,CUSAT6862,Holiday Promo,Email,Tablet,1/11/2024,No,No,No,$0.00 
CMP604 ,CUSAT4425,Summer Sale,Email,Tablet,7/4/2024,Yes,Yes,No,$0.00 
CMP665 ,CUSAT4174,New Product Launch,Email,Mobile,9/13/2024,Yes,No,No,$0.00 
CMP635 ,CUSAT5494,Holiday Promo,Email,Tablet,10/18/2024,Yes,Yes,No,$0.00 
CMP537 ,CUSAT1849,Holiday Promo,Email,Tablet,8/20/2024,Yes,Yes,No,$0.00 
CMP629 ,CUSAT1712,New Product Launch,Email,Mobile,8/26/2024,No,No,No,$0.00 
CMP299 ,CUSAT6483,Summer Sale,Email,Tablet,6/10/2024,No,No,No,$0.00 
CMP418 ,CUSAT2029,New Product Launch,Email,Mobile,4/10/2024,No,No,No,$0.00 
CMP960 ,CUSAT5102,Holiday Promo,Email,Desktop,11/16/2024,Yes,Yes,Yes,"$1,220.20 "
CMP174 ,CUSAT8184,Summer Sale,Email,Mobile,9/23/2024,Yes,Yes,Yes,$200.70 
CMP968 ,CUSAT2065,Summer Sale,Email,Tablet,7/12/2024,Yes,Yes,No,$0.00 
CMP204 ,CUSAT1914,Black Friday,Email,Desktop,11/16/2024,No,No,No,$0.00 
CMP713 ,CUSAT1173,Black Friday,Email,Desktop,7/29/2024,Yes,Yes,Yes,$580.20 
CMP791 ,CUSAT1425,Black Friday,Email,Mobile,6/22/2024,Yes,Yes,Yes,$870.00 
CMP707 ,CUSAT4172,New Product Launch,Email,Tablet,10/31/2024,Yes,Yes,No,$0.00 
CMP555 ,CUSAT4046,Holiday Promo,Email,Tablet,9/3/2024,Yes,Yes,Yes,$753.00 
CMP767 ,CUSAT6861,Holiday Promo,Email,Mobile,10/26/2024,Yes,Yes,Yes,$666.60 
CMP108 ,CUSAT9481,New Product Launch,Email,Mobile,5/29/2024,Yes,Yes,Yes,$797.00 
CMP305 ,CUSAT4297,Summer Sale,Email,Mobile,8/4/2024,Yes,Yes,Yes,$715.70 
CMP443 ,CUSAT5909,Black Friday,Email,Mobile,10/23/2024,No,No,No,$0.00 
CMP754 ,CUSAT4654,New Product Launch,Email,Desktop,4/22/2024,Yes,Yes,Yes,$344.90 
CMP288 ,CUSAT1110,Holiday Promo,Email,Mobile,7/11/2024,Yes,Yes,Yes,$387.60 
CMP299 ,CUSAT6896,Summer Sale,Email,Mobile,3/13/2024,Yes,No,No,$0.00 
CMP447 ,CUSAT5029,Summer Sale,Email,Mobile,5/14/2024,Yes,Yes,Yes,$377.80 
CMP770 ,CUSAT2818,Holiday Promo,Email,Desktop,12/12/2024,Yes,Yes,Yes,$345.10 
CMP639 ,CUSAT8106,New Product Launch,Email,Mobile,12/4/2024,No,No,No,$0.00 
CMP483 ,CUSAT6209,New Product Launch,Email,Tablet,9/29/2024,Yes,Yes,Yes,"$1,168.20 "
CMP401 ,CUSAT3434,Holiday Promo,Email,Mobile,4/6/2024,No,No,No,$0.00 
CMP183 ,CUSAT8711,New Product Launch,Email,Mobile,9/7/2024,No,No,No,$0.00 
CMP283 ,CUSAT6272,New Product Launch,Email,Mobile,9/12/2024,Yes,Yes,Yes,$788.60 
CMP909 ,CUSAT1599,Holiday Promo,Email,Mobile,10/24/2024,No,No,No,$0.00 
CMP486 ,CUSAT3575,Holiday Promo,Email,Mobile,6/5/2024,Yes,Yes,Yes,$853.20 
CMP335 ,CUSAT1674,Black Friday,Email,Desktop,8/15/2024,No,No,No,$0.00 
CMP424 ,CUSAT5473,Black Friday,Email,Mobile,7/7/2024,No,No,No,$0.00 
CMP401 ,CUSAT9220,Black Friday,Email,Tablet,7/2/2024,Yes,Yes,Yes,"$1,219.00 "
CMP659 ,CUSAT4281,Holiday Promo,Email,Tablet,2/6/2024,Yes,Yes,Yes,"$1,318.40 "
CMP241 ,CUSAT9898,Holiday Promo,Email,Tablet,4/7/2024,Yes,Yes,No,$0.00 
CMP875 ,CUSAT1194,Black Friday,Email,Tablet,7/26/2024,No,No,No,$0.00 
CMP701 ,CUSAT8679,New Product Launch,Email,Desktop,8/30/2024,Yes,No,No,$0.00 
CMP549 ,CUSAT8372,Black Friday,Email,Desktop,12/23/2024,Yes,Yes,Yes,$733.80 
CMP774 ,CUSAT6810,Holiday Promo,Email,Desktop,1/5/2024,Yes,Yes,Yes,$863.40 
CMP681 ,CUSAT1527,Summer Sale,Email,Desktop,6/15/2024,No,No,No,$0.00 
CMP292 ,CUSAT8778,Summer Sale,Email,Mobile,2/2/2024,Yes,Yes,No,$0.00 
CMP281 ,CUSAT1525,New Product Launch,Email,Mobile,2/23/2024,No,No,No,$0.00 
CMP398 ,CUSAT9591,Summer Sale,Email,Mobile,5/25/2024,No,No,No,$0.00 
CMP520 ,CUSAT7407,Summer Sale,Email,Mobile,6/16/2024,Yes,Yes,Yes,$307.70 
CMP986 ,CUSAT4382,Summer Sale,Email,Desktop,7/18/2024,No,No,No,$0.00 
CMP701 ,CUSAT4325,Black Friday,Email,Desktop,10/21/2024,Yes,No,No,$0.00 
CMP719 ,CUSAT5044,Black Friday,Email,Mobile,2/2/2024,No,No,No,$0.00 
CMP394 ,CUSAT8476,Holiday Promo,Email,Desktop,1/21/2024,No,No,No,$0.00 
CMP568 ,CUSAT7302,New Product Launch,Email,Tablet,11/12/2024,No,No,No,$0.00 
CMP743 ,CUSAT9810,Holiday Promo,Email,Tablet,3/21/2024,No,No,No,$0.00 
CMP178 ,CUSAT2723,Black Friday,Email,Desktop,3/3/2024,No,No,No,$0.00 
CMP127 ,CUSAT2199,New Product Launch,Email,Desktop,9/16/2024,No,No,No,$0.00 
CMP217 ,CUSAT3236,Holiday Promo,Email,Desktop,1/20/2024,Yes,Yes,No,$0.00 
CMP548 ,CUSAT3297,Black Friday,Email,Tablet,12/2/2024,Yes,Yes,Yes,"$1,017.70 "
CMP227 ,CUSAT9759,New Product Launch,Email,Mobile,2/21/2024,Yes,Yes,No,$0.00 
CMP321 ,CUSAT1564,New Product Launch,Email,Desktop,8/13/2024,Yes,Yes,No,$0.00 
CMP153 ,CUSAT1076,Summer Sale,Email,Tablet,12/19/2024,No,No,No,$0.00 
CMP531 ,CUSAT1457,Summer Sale,Email,Tablet,4/12/2024,Yes,No,No,$0.00 
CMP271 ,CUSAT1721,Black Friday,Email,Tablet,12/6/2024,Yes,Yes,No,$0.00 
CMP654 ,CUSAT7472,Black Friday,Email,Mobile,11/15/2024,Yes,Yes,Yes,"$1,043.50 "
CMP769 ,CUSAT6181,Summer Sale,Email,Mobile,3/29/2024,No,No,No,$0.00 
CMP144 ,CUSAT2103,Holiday Promo,Email,Desktop,11/28/2024,Yes,Yes,Yes,$802.90 
CMP197 ,CUSAT6314,New Product Launch,Email,Tablet,3/28/2024,Yes,Yes,Yes,"$1,026.70 "
CMP443 ,CUSAT1289,New Product Launch,Email,Desktop,12/7/2024,Yes,No,No,$0.00 
CMP338 ,CUSAT1347,New Product Launch,Email,Desktop,12/26/2024,Yes,No,No,$0.00 
CMP483 ,CUSAT9171,Holiday Promo,Email,Mobile,2/10/2024,Yes,Yes,No,$0.00 
CMP554 ,CUSAT6385,Summer Sale,Email,Desktop,11/2/2024,Yes,No,No,$0.00 
CMP850 ,CUSAT6427,Holiday Promo,Email,Mobile,1/13/2024,Yes,No,No,$0.00 
CMP633 ,CUSAT6269,Summer Sale,Email,Tablet,11/7/2024,Yes,No,No,$0.00 
CMP244 ,CUSAT4345,Summer Sale,Email,Mobile,4/8/2024,No,No,No,$0.00 
CMP578 ,CUSAT6103,Summer Sale,Email,Mobile,2/10/2024,No,No,No,$0.00 
CMP559 ,CUSAT4299,Holiday Promo,Email,Mobile,6/4/2024,No,No,No,$0.00 
CMP617 ,CUSAT8101,Summer Sale,Email,Mobile,8/29/2024,No,No,No,$0.00 
CMP666 ,CUSAT3878,Holiday Promo,Email,Desktop,10/31/2024,No,No,No,$0.00 
CMP173 ,CUSAT6459,Summer Sale,Email,Mobile,10/14/2024,No,No,No,$0.00 
CMP483 ,CUSAT9051,Black Friday,Email,Desktop,9/13/2024,No,No,No,$0.00 
CMP172 ,CUSAT7697,Summer Sale,Email,Desktop,11/24/2024,No,No,No,$0.00 
CMP600 ,CUSAT7032,New Product Launch,Email,Tablet,6/27/2024,No,No,No,$0.00 
CMP932 ,CUSAT6921,New Product Launch,Email,Tablet,9/1/2024,Yes,No,No,$0.00 
CMP353 ,CUSAT3644,Summer Sale,Email,Tablet,12/14/2024,Yes,Yes,Yes,"$1,465.30 "
CMP293 ,CUSAT7929,Summer Sale,Email,Desktop,2/11/2024,Yes,Yes,No,$0.00 
CMP521 ,CUSAT2456,Summer Sale,Email,Tablet,10/27/2024,Yes,No,No,$0.00 
CMP272 ,CUSAT9056,Summer Sale,Email,Mobile,12/23/2024,Yes,No,No,$0.00 
CMP483 ,CUSAT4053,New Product Launch,Email,Mobile,8/8/2024,No,No,No,$0.00 
CMP317 ,CUSAT4041,Holiday Promo,Email,Tablet,8/18/2024,No,No,No,$0.00 
CMP739 ,CUSAT2789,New Product Launch,Email,Mobile,8/13/2024,Yes,No,No,$0.00 
CMP130 ,CUSAT4846,Black Friday,Email,Tablet,5/21/2024,Yes,Yes,Yes,$843.20 
CMP908 ,CUSAT1685,Summer Sale,Email,Mobile,1/4/2024,No,No,No,$0.00 
CMP584 ,CUSAT6521,New Product Launch,Email,Desktop,5/16/2024,Yes,Yes,No,$0.00 
CMP487 ,CUSAT1937,Holiday Promo,Email,Tablet,7/3/2024,Yes,No,No,$0.00 
CMP225 ,CUSAT9693,Holiday Promo,Email,Desktop,3/12/2024,No,No,No,$0.00 
CMP103 ,CUSAT6278,Summer Sale,Email,Tablet,7/30/2024,Yes,No,No,$0.00 
CMP856 ,CUSAT2333,Holiday Promo,Email,Desktop,11/6/2024,Yes,Yes,Yes,$653.20 
CMP990 ,CUSAT9520,New Product Launch,Email,Mobile,4/9/2024,Yes,Yes,Yes,$320.00 
CMP556 ,CUSAT2895,Black Friday,Email,Mobile,8/27/2024,Yes,Yes,Yes,"$1,078.00 "
CMP129 ,CUSAT3625,Holiday Promo,Email,Tablet,8/10/2024,No,No,No,$0.00 
CMP239 ,CUSAT9757,New Product Launch,Email,Mobile,12/9/2024,Yes,No,No,$0.00 
CMP486 ,CUSAT7252,New Product Launch,Email,Tablet,2/3/2024,Yes,Yes,No,$0.00 
CMP191 ,CUSAT6574,New Product Launch,Email,Tablet,5/28/2024,Yes,Yes,No,$0.00 
CMP690 ,CUSAT1027,Holiday Promo,Email,Mobile,6/9/2024,No,No,No,$0.00 
CMP916 ,CUSAT3069,Black Friday,Email,Mobile,6/12/2024,Yes,No,No,$0.00 
CMP403 ,CUSAT4586,Black Friday,Email,Mobile,6/10/2024,No,No,No,$0.00 
CMP805 ,CUSAT3022,Holiday Promo,Email,Tablet,6/12/2024,No,No,No,$0.00 
CMP441 ,CUSAT3501,New Product Launch,Email,Tablet,1/31/2024,Yes,No,No,$0.00 
CMP934 ,CUSAT3608,Summer Sale,Email,Desktop,7/19/2024,No,No,No,$0.00 
CMP844 ,CUSAT5637,Holiday Promo,Email,Tablet,7/19/2024,No,No,No,$0.00 
CMP694 ,CUSAT1886,New Product Launch,Email,Desktop,6/14/2024,Yes,No,No,$0.00 
CMP248 ,CUSAT4436,Holiday Promo,Email,Tablet,12/22/2024,Yes,Yes,Yes,$883.40 
CMP979 ,CUSAT3418,Black Friday,Email,Tablet,12/13/2024,Yes,Yes,Yes,$697.50 
CMP153 ,CUSAT2922,Black Friday,Email,Mobile,8/30/2024,No,No,No,$0.00 
CMP506 ,CUSAT9005,Holiday Promo,Email,Tablet,1/18/2024,Yes,No,No,$0.00 
CMP555 ,CUSAT7018,Summer Sale,Email,Mobile,5/20/2024,Yes,No,No,$0.00 
CMP686 ,CUSAT8856,Holiday Promo,Email,Tablet,4/25/2024,No,No,No,$0.00 
CMP201 ,CUSAT6328,Summer Sale,Email,Desktop,6/1/2024,Yes,Yes,Yes,$560.40 
CMP631 ,CUSAT9830,New Product Launch,Email,Tablet,9/28/2024,Yes,No,No,$0.00 
CMP668 ,CUSAT8327,Holiday Promo,Email,Mobile,12/21/2024,Yes,No,No,$0.00 
CMP971 ,CUSAT1573,Summer Sale,Email,Mobile,2/14/2024,Yes,Yes,No,$0.00 
CMP773 ,CUSAT1001,Holiday Promo,Email,Mobile,8/4/2024,Yes,Yes,No,$0.00 
CMP811 ,CUSAT6127,Black Friday,Email,Mobile,3/12/2024,Yes,No,No,$0.00 
CMP342 ,CUSAT1601,Holiday Promo,Email,Desktop,12/5/2024,No,No,No,$0.00 
CMP384 ,CUSAT3105,New Product Launch,Email,Mobile,4/20/2024,Yes,Yes,No,$0.00 
CMP509 ,CUSAT8472,Summer Sale,Email,Tablet,11/28/2024,No,No,No,$0.00 
CMP375 ,CUSAT4156,New Product Launch,Email,Mobile,2/6/2024,Yes,No,No,$0.00 
CMP906 ,CUSAT8104,Black Friday,Email,Mobile,3/19/2024,Yes,Yes,Yes,"$1,177.50 "
CMP661 ,CUSAT7664,Summer Sale,Email,Tablet,9/29/2024,Yes,Yes,Yes,$567.20 
CMP331 ,CUSAT5483,Summer Sale,Email,Desktop,3/15/2024,Yes,Yes,Yes,"$1,046.90 "
CMP996 ,CUSAT6022,New Product Launch,Email,Mobile,3/30/2024,Yes,Yes,Yes,$737.10 
CMP201 ,CUSAT1785,Summer Sale,Email,Tablet,10/9/2024,Yes,Yes,Yes,$782.70 
CMP970 ,CUSAT7597,Black Friday,Email,Desktop,10/9/2024,No,No,No,$0.00 
CMP853 ,CUSAT5380,Summer Sale,Email,Tablet,3/14/2024,Yes,No,No,$0.00 
CMP462 ,CUSAT8678,Black Friday,Email,Desktop,4/3/2024,Yes,No,No,$0.00 
CMP412 ,CUSAT7660,Holiday Promo,Email,Tablet,11/21/2024,Yes,No,No,$0.00 
CMP186 ,CUSAT5683,Black Friday,Email,Tablet,3/25/2024,No,No,No,$0.00 
CMP801 ,CUSAT9722,New Product Launch,Email,Desktop,9/2/2024,Yes,No,No,$0.00 
CMP647 ,CUSAT6653,Holiday Promo,Email,Mobile,12/31/2024,No,No,No,$0.00 
CMP959 ,CUSAT3184,Black Friday,Email,Mobile,3/30/2024,No,No,No,$0.00 
CMP446 ,CUSAT5092,Black Friday,Email,Desktop,7/10/2024,Yes,Yes,Yes,$329.50 
CMP746 ,CUSAT7449,Holiday Promo,Email,Tablet,4/19/2024,Yes,No,No,$0.00 
CMP106 ,CUSAT8542,Holiday Promo,Email,Desktop,9/6/2024,Yes,Yes,No,$0.00 
CMP203 ,CUSAT8058,Black Friday,Email,Mobile,7/24/2024,No,No,No,$0.00 
CMP107 ,CUSAT3549,New Product Launch,Email,Mobile,3/4/2024,Yes,Yes,Yes,$651.30 
CMP286 ,CUSAT9788,Holiday Promo,Email,Desktop,7/5/2024,Yes,Yes,Yes,$327.60 
CMP991 ,CUSAT4251,Summer Sale,Email,Desktop,8/10/2024,No,No,No,$0.00 
CMP264 ,CUSAT4260,Black Friday,Email,Mobile,6/18/2024,No,No,No,$0.00 
CMP432 ,CUSAT7551,Black Friday,Email,Mobile,12/15/2024,Yes,Yes,No,$0.00 
CMP113 ,CUSAT4874,Summer Sale,Email,Desktop,3/20/2024,No,No,No,$0.00 
CMP879 ,CUSAT8027,Holiday Promo,Email,Tablet,5/24/2024,No,No,No,$0.00 
CMP817 ,CUSAT5052,New Product Launch,Email,Mobile,2/28/2024,Yes,No,No,$0.00 
CMP975 ,CUSAT3436,Holiday Promo,Email,Mobile,4/2/2024,Yes,Yes,No,$0.00 
CMP731 ,CUSAT4270,Summer Sale,Email,Desktop,3/15/2024,Yes,Yes,No,$0.00 
CMP590 ,CUSAT2005,Black Friday,Email,Tablet,4/23/2024,Yes,Yes,Yes,$914.30 
CMP459 ,CUSAT7849,Holiday Promo,Email,Mobile,7/5/2024,Yes,Yes,Yes,$770.20 
CMP317 ,CUSAT5674,Black Friday,Email,Mobile,12/4/2024,No,No,No,$0.00 
CMP411 ,CUSAT2827,Summer Sale,Email,Tablet,9/8/2024,Yes,Yes,Yes,$580.90 
CMP703 ,CUSAT9664,New Product Launch,Email,Mobile,7/4/2024,No,No,No,$0.00 
CMP233 ,CUSAT2971,Summer Sale,Email,Mobile,2/14/2024,Yes,Yes,Yes,$136.70 
CMP842 ,CUSAT8769,Holiday Promo,Email,Mobile,11/12/2024,Yes,Yes,No,$0.00 
CMP998 ,CUSAT6690,Holiday Promo,Email,Tablet,12/30/2024,No,No,No,$0.00 
CMP615 ,CUSAT1358,Summer Sale,Email,Tablet,8/2/2024,Yes,Yes,Yes,$511.60 
CMP810 ,CUSAT4116,New Product Launch,Email,Desktop,2/1/2024,Yes,Yes,No,$0.00 
CMP493 ,CUSAT7393,Black Friday,Email,Mobile,8/12/2024,Yes,No,No,$0.00 
CMP109 ,CUSAT9401,Black Friday,Email,Desktop,4/21/2024,Yes,Yes,No,$0.00 
CMP146 ,CUSAT9741,Holiday Promo,Email,Mobile,3/1/2024,Yes,No,No,$0.00 
CMP354 ,CUSAT4440,Black Friday,Email,Mobile,1/27/2024,Yes,Yes,Yes,$327.20 
CMP662 ,CUSAT5326,New Product Launch,Email,Desktop,2/12/2024,Yes,Yes,Yes,$199.40 
CMP386 ,CUSAT3895,Holiday Promo,Email,Mobile,7/1/2024,Yes,Yes,Yes,$487.60 
CMP552 ,CUSAT4614,Holiday Promo,Email,Mobile,10/9/2024,No,No,No,$0.00 
CMP590 ,CUSAT2535,Black Friday,Email,Desktop,8/10/2024,No,No,No,$0.00 
CMP284 ,CUSAT5621,Summer Sale,Email,Mobile,9/8/2024,No,No,No,$0.00 
CMP536 ,CUSAT5018,Black Friday,Email,Mobile,2/5/2024,Yes,Yes,No,$0.00 
CMP121 ,CUSAT2802,Summer Sale,Email,Mobile,2/21/2024,Yes,Yes,No,$0.00 
CMP911 ,CUSAT1153,Summer Sale,Email,Tablet,11/17/2024,No,No,No,$0.00 
CMP935 ,CUSAT3672,Holiday Promo,Email,Desktop,10/15/2024,Yes,Yes,Yes,$623.90 
CMP656 ,CUSAT3016,Summer Sale,Email,Mobile,12/20/2024,Yes,Yes,Yes,$341.30 
CMP329 ,CUSAT1393,Holiday Promo,Email,Desktop,7/31/2024,Yes,Yes,No,$0.00 
CMP832 ,CUSAT2841,Black Friday,Email,Mobile,12/16/2024,Yes,Yes,Yes,$757.40 
CMP221 ,CUSAT6906,Summer Sale,Email,Mobile,2/9/2024,Yes,Yes,Yes,$958.10 
CMP795 ,CUSAT7967,Summer Sale,Email,Mobile,6/20/2024,Yes,Yes,Yes,$854.10 
CMP371 ,CUSAT2251,Summer Sale,Email,Tablet,9/12/2024,Yes,No,No,$0.00 
CMP904 ,CUSAT8838,Summer Sale,Email,Mobile,8/16/2024,Yes,Yes,Yes,$385.90 
CMP286 ,CUSAT7308,Holiday Promo,Email,Desktop,6/14/2024,Yes,Yes,Yes,"$1,127.00 "
CMP921 ,CUSAT5028,Black Friday,Email,Mobile,11/21/2024,Yes,Yes,No,$0.00 
CMP335 ,CUSAT7301,Summer Sale,Email,Mobile,9/29/2024,Yes,Yes,Yes,"$1,430.10 "
CMP971 ,CUSAT1281,Holiday Promo,Email,Mobile,1/2/2024,Yes,Yes,Yes,$324.30 
CMP247 ,CUSAT7898,Holiday Promo,Email,Tablet,3/12/2024,Yes,Yes,Yes,"$1,294.40 "
CMP486 ,CUSAT1431,New Product Launch,Email,Desktop,12/22/2024,Yes,Yes,Yes,$679.20 
CMP991 ,CUSAT3591,Summer Sale,Email,Desktop,9/1/2024,Yes,Yes,Yes,$339.50 
CMP933 ,CUSAT7823,Summer Sale,Email,Desktop,1/7/2024,Yes,Yes,No,$0.00 
CMP554 ,CUSAT1216,Holiday Promo,Email,Mobile,7/29/2024,Yes,No,No,$0.00 
CMP505 ,CUSAT7940,New Product Launch,Email,Mobile,9/14/2024,Yes,Yes,Yes,$769.70 
CMP260 ,CUSAT5453,Summer Sale,Email,Mobile,12/29/2024,Yes,Yes,Yes,$809.20 
CMP942 ,CUSAT2264,New Product Launch,Email,Desktop,4/22/2024,No,No,No,$0.00 
CMP762 ,CUSAT7950,Holiday Promo,Email,Mobile,1/28/2024,Yes,Yes,Yes,$590.30 
CMP388 ,CUSAT3666,Black Friday,Email,Mobile,6/20/2024,Yes,Yes,Yes,$0.00 
CMP753 ,CUSAT1530,Holiday Promo,Email,Mobile,4/6/2024,Yes,No,No,$0.00 
CMP416 ,CUSAT1138,Holiday Promo,Email,Desktop,1/25/2024,Yes,No,No,$0.00 
CMP819 ,CUSAT2595,Holiday Promo,Email,Tablet,7/1/2024,Yes,Yes,No,$0.00 
CMP491 ,CUSAT8814,New Product Launch,Email,Desktop,1/13/2024,Yes,Yes,Yes,$648.00 
CMP835 ,CUSAT4794,Holiday Promo,Email,Tablet,11/16/2024,Yes,Yes,Yes,$845.40 
CMP887 ,CUSAT6593,Black Friday,Email,Desktop,11/29/2024,Yes,No,No,$0.00 
CMP892 ,CUSAT7350,Holiday Promo,Email,Mobile,1/21/2024,No,No,No,$0.00 
CMP246 ,CUSAT6071,Black Friday,Email,Desktop,2/19/2024,Yes,No,No,$0.00 
CMP386 ,CUSAT6952,Holiday Promo,Email,Mobile,5/31/2024,Yes,No,No,$0.00 
CMP552 ,CUSAT3301,Summer Sale,Email,Mobile,5/11/2024,Yes,No,No,$0.00 
CMP232 ,CUSAT8222,Holiday Promo,Email,Desktop,11/13/2024,No,No,No,$0.00 
CMP798 ,CUSAT1699,New Product Launch,Email,Tablet,5/14/2024,Yes,Yes,No,$0.00 
CMP262 ,CUSAT7541,Summer Sale,Email,Desktop,2/23/2024,Yes,Yes,No,$0.00 
CMP937 ,CUSAT8616,Summer Sale,Email,Mobile,8/27/2024,No,No,No,$0.00 
CMP424 ,CUSAT6610,New Product Launch,Email,Mobile,7/24/2024,Yes,Yes,No,$0.00 
CMP581 ,CUSAT3384,New Product Launch,Email,Desktop,1/20/2024,Yes,Yes,Yes,"$1,018.90 "
CMP584 ,CUSAT4496,Summer Sale,Email,Tablet,7/4/2024,Yes,Yes,Yes,"$1,273.60 "
CMP245 ,CUSAT2134,Holiday Promo,Email,Mobile,11/21/2024,Yes,Yes,Yes,$416.50 
CMP365 ,CUSAT4015,Summer Sale,Email,Desktop,4/19/2024,Yes,No,No,$0.00 
CMP593 ,CUSAT8790,Black Friday,Email,Tablet,6/27/2024,Yes,Yes,No,$0.00 
CMP711 ,CUSAT4253,Summer Sale,Email,Desktop,1/6/2024,Yes,No,No,$0.00 
CMP424 ,CUSAT2861,New Product Launch,Email,Desktop,3/16/2024,Yes,No,No,$0.00 
CMP692 ,CUSAT2596,Summer Sale,Email,Tablet,11/20/2024,No,No,No,$0.00 
CMP456 ,CUSAT4436,Holiday Promo,Email,Desktop,11/3/2024,Yes,Yes,Yes,$0.00 
CMP227 ,CUSAT9177,New Product Launch,Email,Desktop,9/14/2024,Yes,Yes,Yes,"$1,190.60 "
CMP883 ,CUSAT6502,Summer Sale,Email,Desktop,8/6/2024,Yes,Yes,Yes,"$1,152.10 "
CMP546 ,CUSAT7251,Holiday Promo,Email,Tablet,10/31/2024,Yes,Yes,Yes,$349.80 
CMP116 ,CUSAT7738,Summer Sale,Email,Tablet,2/23/2024,Yes,Yes,Yes,$758.30 
CMP783 ,CUSAT5749,Black Friday,Email,Mobile,10/24/2024,Yes,Yes,Yes,$797.60 
CMP227 ,CUSAT6744,Black Friday,Email,Tablet,4/10/2024,Yes,Yes,No,$0.00 
CMP774 ,CUSAT5333,Holiday Promo,Email,Tablet,9/16/2024,Yes,No,No,$0.00 
CMP909 ,CUSAT7134,Black Friday,Email,Desktop,1/8/2024,Yes,No,No,$0.00 
CMP297 ,CUSAT7444,Summer Sale,Email,Mobile,10/11/2024,Yes,No,No,$0.00 
CMP336 ,CUSAT2631,New Product Launch,Email,Mobile,9/21/2024,Yes,No,No,$0.00 
CMP430 ,CUSAT4338,Summer Sale,Email,Mobile,10/10/2024,Yes,No,No,$0.00 
CMP656 ,CUSAT2290,New Product Launch,Email,Mobile,1/15/2024,Yes,Yes,No,$0.00 
CMP327 ,CUSAT5864,Holiday Promo,Email,Tablet,5/2/2024,Yes,Yes,Yes,$908.70 
CMP742 ,CUSAT1379,New Product Launch,Email,Mobile,2/12/2024,Yes,Yes,Yes,$0.00 
CMP284 ,CUSAT2520,Summer Sale,Email,Tablet,3/13/2024,Yes,Yes,Yes,"$1,059.50 "
CMP523 ,CUSAT2205,Black Friday,Email,Mobile,9/8/2024,Yes,Yes,No,$0.00 
CMP110 ,CUSAT3927,New Product Launch,Email,Mobile,3/23/2024,Yes,Yes,Yes,$455.00 
CMP262 ,CUSAT9548,New Product Launch,Email,Mobile,11/3/2024,Yes,Yes,Yes,$152.20 
CMP879 ,CUSAT3496,Holiday Promo,Email,Mobile,1/12/2024,Yes,Yes,No,$0.00 
CMP808 ,CUSAT3073,Holiday Promo,Email,Desktop,4/22/2024,Yes,Yes,Yes,"$1,064.40 "
CMP863 ,CUSAT9123,Black Friday,Email,Mobile,11/29/2024,Yes,Yes,Yes,$412.90 
CMP912 ,CUSAT6105,Summer Sale,Email,Tablet,7/20/2024,No,No,No,$0.00 
CMP935 ,CUSAT6222,New Product Launch,Email,Mobile,11/1/2024,Yes,Yes,Yes,$581.30 
CMP747 ,CUSAT2052,Black Friday,Email,Mobile,6/29/2024,Yes,No,No,$0.00 
CMP998 ,CUSAT9691,Holiday Promo,Email,Mobile,5/30/2024,Yes,Yes,No,$0.00 
CMP174 ,CUSAT4525,New Product Launch,Email,Desktop,4/5/2024,Yes,Yes,Yes,$86.80 
